name,x,y
Norrie Park,-159.731,-21.2246
Avana,-159.724,-21.2445
Avaavaroa Passage,-159.78,-21.2718
Rutaki Passage,-159.805,-21.2654
Pai-Pai,-151.538,-16.6667
Miri-Miri,-151.503,-16.756
Toauri,-151.493,-16.8269
Faaroa,-151.381,-16.7887
Fitii,-151.049,-16.7239
Teavapiti,-151.421,-16.7463
Vaiaau,-151.493,-16.8521
Nao Nao,-151.418,-16.9191
Faré,-151.04,-16.71
Motu Mahara,-150.976,-16.7211
Parea Left,-150.975,-16.8217
Parea Right,-150.979,-16.8249
Hauru,-149.894,-17.4839
Haapiti,-149.878,-17.5724
Maharepa,-149.825,-17.4768
Temae,-149.751,-17.4923
Taapuna,-149.6217,-17.6031
Maraa,-149.6203,-17.6333
Passe de Maraa,-149.582,-17.7505
Papara,-149.5017,-17.7639
Papeari,-149.333,-17.7526
Vairao,-149.313,-17.802
Teahupoo,-149.253,-17.868
Ahonu,-149.4667,-17.5076
Orofara,-149.4614,-17.5076
Papenoo Rivermouth,-149.4197,-17.5108
Rangiroa Atoll,-147.72,-15.09
Easter Island Northside,-109.395,-27.022
Easter Island Southside,-109.362,-27.183
Rapa Nui,-109.4225,-27.196
Barahona,-90.9944,-0.9701
El Faro,-90.9827,-0.9622
Cerro Gallina,-90.5062,-0.7099
Tortuga Bay,-90.333,-0.7656
Carola,-89.6146,-0.8904
Seymour Norte,-90.2899,-0.3881
Puerto Baquerizo,-89.6196,-0.8999
Tonga Reef,-89.6275,-0.9108
La Loberia,-89.6128,-0.9286
Canoa,-80.4614,-0.4613
La Bellaca,-80.4622,-0.6278
Manta,-80.7462,-0.939
San Mateo,-80.8123,-0.9524
Las pinas/La Antena,-80.899,-1.1052
Puerto Cayo,-80.7497,-1.3522
Rio Chico,-80.846,-1.6249
Viejamar,-80.8347,-1.6385
Las Tunas,-80.8234,-1.6603
Olon,-80.8186,-1.6761
Ayampe,-80.8165,-1.6806
La Rinconada,-80.7987,-1.7179
Montanita,-80.7591,-1.8204
Montanita Beachbreak,-80.755,-1.8286
Punta Ballena,-80.3105,-0.1824
Cabo Pasado,-80.4942,-0.3955
Punta Bellaca,-80.4479,-0.6084
La Mesita,-80.4686,-0.6381
La Cabuya,-80.1446,-0.0493
Santa Marianita,-80.8445,-0.9815
San Lorenzo,-80.9108,-1.0652
Puerto Lopez,-80.8143,-1.5593
Punta Mala,-80.8408,-1.5659
Coito,-80.8225,-2.163
Capaes,-80.8619,-2.1969
Chulluipe,-80.8865,-2.2076
Paco Illescas,-80.9568,-2.2005
Playero de Miramar,-80.9628,-2.2018
El Barco - Salinas,-80.9679,-2.2012
FAE,-80.9981,-2.2032
La Bahia (Guayas),-80.9866,-2.186
La Chocolatera,-80.9872,-2.1851
La Chueca,-80.9711,-2.225
Ecuasal,-80.9285,-2.27
Punta Carnero,-80.9151,-2.2904
La Diablica,-80.8993,-2.3217
Engabao,-80.5116,-2.561
Mal Paso,-80.4344,-2.6425
La Posada,-80.4191,-2.6457
Playas (Guayaquil),-80.4164,-2.6456
Sharkbay,-80.412,-2.6462
Olas Verdes,-80.4069,-2.6445
Pelado,-80.4044,-2.6428
Chabela,-80.4011,-2.6407
Los Patios,-80.3593,-2.6814
512 km 812 km,-80.2445,-2.7472
Zorritos,-80.6827,-3.6783
Punta Sal,-80.9633,-3.9558
Punta Ballenas,-81.0632,-4.1067
Mancora,-81.0672,-4.1108
Los Organos,-81.1421,-4.1781
El Nuro,-81.1745,-4.2137
Playa Las Animas,-81.2155,-4.2412
Cabo Blanco,-81.2286,-4.2486
Punta Panico,-81.2383,-4.2504
Cabo Blanquillo,-81.2514,-4.2718
Punta Restin,-81.2607,-4.3076
Piscina,-81.2762,-4.4458
Lobitos,-81.284,-4.449
El Hueco,-81.2911,-4.4521
Baterias,-81.2987,-4.4579
Punta Lobo,-81.2928,-4.5934
Punta Arena,-81.2968,-4.621
Negritos,-81.3255,-4.6694
Playa Balcones,-81.3262,-4.676
Playa Bocana Vieja,-81.1136,-4.935
Playa El Geron,-81.0811,-4.9736
ColÃ¡n,-81.0675,-5.0159
Punta Negra (Piura),-81.1702,-5.0944
Playa Grande,-81.1613,-5.1104
Yacila,-81.1696,-5.1299
Playa Pacas,-81.1695,-5.1526
La Islilla (Piura),-81.1945,-5.2078
Playa Perico,-81.1696,-5.2365
Playa El Cenizo,-81.1331,-5.2705
Playa La Casita,-81.0368,-5.3448
Playa San Pablo,-80.9409,-5.4411
Playa Palo Parado,-80.8532,-5.6205
Playa Las Delicias,-80.8529,-5.7016
Playa Tantalean,-81.0819,-5.8036
Punta Aguja,-81.1001,-5.8356
Nonura,-81.1107,-5.8403
Playa Punta Shode,-81.1273,-5.8594
Punta Tur,-81.1505,-5.9732
Playa Nac,-81.1359,-6.0161
Playa La Garita,-81.1043,-6.0692
Reventan,-81.0061,-6.1474
Cabo Verde,-80.639,-6.3708
Playa Dos Mujeres,-80.2535,-6.5614
Playa La Huaca,-80.2008,-6.5917
Pimentel,-79.9402,-6.8367000000000004
Las Rocas,-79.9351,-6.8476
Playa La Cruz del Faro,-79.9004,-6.9031
Puerto Eten,-79.8695,-6.9317
Playa de Lobos,-79.8321,-6.9732
Playa Mal Paso,-79.7889,-7.0119
Playa Calanloche,-79.7524,-7.0466
Playa La Punta,-79.6916,-7.1153
Playa Los Olitares,-79.5761,-7.372
Pacasmayo,-79.5875,-7.4117
Puemape,-79.5416,-7.5197
Chicama,-79.4547,-7.7056
Playa La Barca,-79.4585,-7.7091
Playa La Bocana,-79.4025,-7.7791
Playa El Milagro,-79.3846,-7.8013
Playa Pulpar,-79.3809,-7.8187
Playa Pozo Hondo,-79.3631,-7.8581
Playa El Cerco,-79.3468,-7.8772
Playa Ahogada,-79.3363,-7.887
Punta Prieta,-79.31,-7.9197
Playa La Bocana,-79.2761,-7.9502
Punta Huanchaco,-79.1242,-8.0819
Playa Huanchaquito,-79.1014,-8.1072
Playa Acapulco,-79.0189,-8.1789
Playa Las Delicias,-79.0117,-8.1869
Salaverry Harbour,-78.9864,-8.2175
Puerto Morin,-78.9162,-8.4295
Puerto Salaverry,-78.9847,-8.2162
Punta Maroma,-78.7464,-8.6796
Playa Tres Chozas,-78.6833,-8.8571
Playa Corralon Grande,-78.6298,-9.0552
Playa Corralon Chico,-78.6299,-9.0696
Samanco,-78.4992,-9.284
Playa El Zapatero,-78.4783,-9.3334
Playa Quitacalzon,-78.4301,-9.3409
Playa Guaynuma,-78.4236,-9.3456
Playa Tortuga,-78.4087,-9.3654
Playa Puerto Pobre,-78.3864,-9.4365
Playa Don Perez,-78.3969,-9.4796
Playa Campanario,-78.3923,-9.4907
Playa La Campana,-78.234,-9.8817
Playa Los Litros,-78.2279,-9.8981
Playa Cashco,-78.2252,-9.9054
Playa Dos Amigos,-78.2281,-9.9103
Playa El Castillo,-78.224,-9.9207
Playa Culebras,-78.2253,-9.9344
Playa Corralones,-78.2007,-9.9807
Playa Medano,-78.1929,-10.0014
Playa La Honda,-78.177,-10.0498
Playa Las Zorras,-78.0647,-10.2917
Playa Gaviotas,-78.0257,-10.3613
Playa Las Monjas,-78.0181,-10.3675
Playa Gramadal,-78.0028,-10.3864
Bermejo,-77.9073,-10.5659
Playa El Colorado,-77.6466,-11.0312
Playa La Redonda,-77.6367,-11.0555
Centinela,-77.6398,-11.0681
Carquin,-77.6343,-11.0916
Playa Chica,-77.601,-11.1552
Paraiso,-77.6296,-11.2116
Playa Herradura,-77.641,-11.2729
Playa de Pescadores,-77.3911,-11.4415
Playa Puerto Viejo,-77.65,-11.2833
Playa Agua Dulce,-77.3082,-11.5038
Playa Casonal,-77.2997,-11.5202
Playa Cascajo,-77.2675,-11.5985
Playa del Ovalo,-77.2351,-11.6248
Playa San Gaspar,-77.2123,-11.6394
Playa Chorrillano,-77.2027,-11.6574
Playa San Juan,-77.199,-11.6681
Pasamayo,-77.1951,-11.7018
Playa El Estanque,-77.1868,-11.7081
Playa Carros Chicos,-77.1772,-11.7159
Playa Carros Grandes,-77.1705,-11.7328
Conchitas,-77.1709,-11.743
Playa Hermosa,-77.1857,-11.7743
Playa Huaquilla,-77.1957,-11.7767
Playa Salitral,-77.1961,-11.7819
Playa La Ofrenda,-77.1978,-11.7737
Playa Hondable,-77.177,-11.813
Playa Carcal,-77.1842,-11.8263
Playa Lance,-77.1825,-11.8407
Playa Los Delfines,-77.1695,-11.8433
Playa Ventanilla,-77.1549,-11.8694
Playa Marquez,-77.1369,-11.9448
Playa Carpayo,-77.1511,-12.0672
El Camotal,-77.1826,-12.0745
Playa Mar Brava,-77.1432,-12.0685
Peruazul,-77.0851,-12.1715
Playa El Muerto,-77.2321,-12.091
El Cabezo,-77.2421,-12.0591
Herradura,-77.0381,-12.1803
Triangulo,-77.0281,-12.1608
Playa La Chira,-77.0346,-12.1941
Villa,-77.0222,-12.2126
Conchan,-76.9287,-12.2567
Ala Moana,-77.0284,-12.1591
Playa los Yuyos,-77.0249,-12.1534
El Banco,-77.0283,-12.1511
Barranquito,-77.0272,-12.1456
Pavos,-77.0279,-12.1427
Playa Cascadas,-77.0293,-12.1409
Playa Estrella,-77.0289,-12.1383
Redondo,-77.0347,-12.1327
Makaha,-77.0392,-12.1332
Waikiki,-77.0396,-12.1318
Pampilla,-77.0424,-12.1258
Playa Tres Picos,-77.0471,-12.1203
Playa Miraflores,-77.0358,-12.1244
Punta Roquitas,-77.0524,-12.1174
Arica Beach,-76.8566,-12.3005
Pulpos,-76.8472,-12.3094
El Silencio,-76.8405,-12.3143
Caballeros,-76.841,-12.326
Senoritas,-76.837,-12.331
Pico Alto,-76.839,-12.337
Oscar Point,-76.834,-12.331
Playa Norte,-76.833,-12.334
El Paso,-76.829,-12.339
La Isla,-76.823,-12.341
Spot Kontiki,-76.822,-12.348
Punta Rocas,-76.819,-12.354
Santa Rosa,-76.7899,-12.3823
El Huaico,-76.791,-12.384
San Bartolo,-76.7818,-12.3904
Penascal,-76.7786,-12.4417
Playa Caletilla,-76.7953,-12.511
Playa La Entrada,-76.7911,-12.5132
Playa Naves,-76.7777,-12.5209
Playa Chilca,-76.7611,-12.53
Playa Yaya,-76.7569,-12.5341
Playa San Pedro,-76.7403,-12.5436
Puerto Viejo,-76.7146,-12.5759
Playa El Colorado,-76.6872,-12.6117
Playa Leon Dormido,-76.6714,-12.6351
Playa La Ensenada,-76.6703,-12.6448
Playa La Costa,-76.6637,-12.6714
Playa La Totorita,-76.6523,-12.6825
Playa Bujama Baja,-76.6341,-12.7166
Playa Bolsillo,-76.6351,-12.7422
Playa de Asia,-76.6287,-12.7516
Playa Sarapampa,-76.5352,-12.836
Playa Palillos,-76.5087,-12.901
Playa Chepeconde,-76.5045,-12.927
Playa Chiquita,-76.5057,-12.9338
Playa Las Lomas,-76.5054,-12.9354
Playa Gallardo,-76.5108,-12.9616
Playa Las Palmeras,-76.5072,-12.9676
Playa Honda,-76.5061,-12.9708
Playa Los Lobos,-76.5008,-12.9851
Playa Los Reyes,-76.488,-13.0089
Playa El Hueso,-76.4821,-13.0171
Cerro Azul,-76.4946,-13.026
Playa La Costa,-76.4727,-13.0508
Playa Agua Dulce,-76.4258,-13.0999
Playa Clarita,-76.3837,-13.1524
Playa Condor,-76.3805,-13.156
Playa Huachama,-76.3601,-13.1795
Playa Mulata,-76.346,-13.201
Playa Melchorita,-76.3044,-13.2499
Playa El Zorro,-76.2826,-13.2747
Playa El Turno,-76.2474,-13.3182
Playa Carrizal,-76.2035,-13.3914
Playa El Silencio,-76.1971,-13.4073
Playa La Perla,-76.1931,-13.4186
Chincha ,-76.2122,-13.5339
Pisco de la Playa,-76.224,-13.6996
Playa San Andres,-76.2246,-13.7314
Playa Los Viejos,-76.3662,-13.8245
Playa Lira,-76.3918,-13.8845
Playa Yumaque,-76.282,-13.9135
San Gallan,-76.4376,-13.8349
Playa Supay,-76.2792,-13.9417
Playa Sacasemita,-76.2761,-14.1465
Playa El Chucho,-76.2264,-14.15
Playa Redumbao,-76.2744,-14.1855
Playa Tunga,-76.17,-14.2088
Playa Esperanza,-75.9684,-14.4841
Playa de Media Luna,-75.9269,-14.5925
Playa Rosario Chico,-75.4892,-14.9743
Playa Huasiparita,-75.4463,-15.0005
Playa Los Ingleses,-75.3707,-15.1267
Playa La Chorrera,-75.2469,-15.1883
Playa El Conchal,-75.2233,-15.2153
Playa Los Vidrios,-75.1447,-15.3933
Playa Yanyarina,-75.0035,-15.4621
Playa Libertad,-74.9834,-15.4749
Playa El Cachucho,-74.9675,-15.4901
Playa Mansa de Lomas,-74.8642,-15.5369
Playa de Yauca,-74.6217,-15.6644
Playa de Chala,-74.2787,-15.8373
Playa Millo,-74.136,-15.9097
Playa Pedregosa,-74.1101,-15.9216
Playa La Chira,-72.9044,-16.5269
Playa de Arena,-72.8334,-16.5766
Playa Mollendo,-72.0103,-17.0363
Tiro Alto,-71.9101,-17.1058
Punta de Bombón,-71.7936,-17.1942
Playa Platanales,-71.3972,-17.3903
Piedras Negras,-71.3745,-17.47
Pozo de Lizas,-71.3578,-17.6938
Playa Tacahuay,-71.1194,-17.8333
Caleta Sama,-70.8867,-17.9976
Playa Jardin,-70.7319,-18.1056
Boca del Rio,-70.448,-18.3006
Las Machas,-70.3053,-18.4517
El Tubo,-70.304,-18.4544
El Brazo,-70.3301,-18.479
La Isla,-70.3326,-18.4793
El Toro Viejo (Arica),-70.3342,-18.4798
El Gringo,-70.3333,-18.4817
El Buey,-70.3328,-18.4886
La Brava,-70.3254,-18.4967
Arenillas Negras,-70.3209,-18.5039
Playa El Colorado,-70.1386,-20.1964
Intendencia,-70.1592,-20.2151
Punta Gruesa,-70.1582,-20.2179
Las Urracas,-70.1553,-20.2214
Punta Dos,-70.1526,-20.2257
El Colegio,-70.1503,-20.2269
Playa Cavancha (Iquique),-70.1493,-20.2281
La Bestia,-70.155,-20.2333
Playa Bravo,-70.1379,-20.2509
Hornitos,-70.2916,-22.9156
Pozo Verde,-70.2946,-22.9186
Playa Grande,-70.3274,-22.9799
Puerto Angamos,-70.3832,-23.063
Mejillones,-70.4476,-23.0971
Isla Santa Maria,-70.6083,-23.4384
Peñarol,-70.6044,-23.4649
Budeo,-70.3978,-23.5986
Piedra del Lobo,-70.3949,-23.6207
Andrómeda,-70.3981,-23.6314
Cachetazo,-70.4234,-23.6962
La Puntilla (Antofagasta),-70.4297,-23.7057
Ram5,-70.4347,-23.7119
La Cupula,-70.4456,-23.7414
Playa Escondida,-70.5121,-23.846
Taltal,-70.4896,-25.4061
Chañaral,-70.6367,-26.3439
Portofino,-70.704,-26.52
Caldera,-70.8193,-27.0621
La Vedette,-71.1661,-28.3629
Tres Playitas,-71.1915,-28.406
Huasco,-71.2161,-28.4614
Playa Brava,-71.2525,-28.4838
Agua Dulce,-71.4999,-28.9832
Isla Dama,-71.5297,-29.2367
Playa Choros,-71.3998,-29.2764
Punta Teatinos,-71.2919,-29.8254
Pipe,-71.38,-30.0734
El Muro,-71.3791,-30.0753
Derecharcha,-71.3734,-30.0772
Las Tacas,-71.3726,-30.0841
Playa Blanca,-71.4792,-30.2214
Playa Los Lobos,-71.6864,-30.4042
Totoralillo,-71.3766,-30.0712
Pichidangui,-71.5165,-32.1165
Playa Cachagua,-71.4446,-32.5917
Maitencillo,-71.4329,-32.6322
Playa del Hinojo,-71.4428,-32.6655
Playa Quilliruca,-71.458,-32.6976
El Claron,-71.4819,-32.7134
Playa del Horcon,-71.4847,-32.7143
Papagayo,-71.5402,-32.7797
Ritoque,-71.5249,-32.8347
Playa Punta Piedra,-71.5075,-32.8954
La Boca Con Con,-71.5112,-32.9181
Renaca,-71.5476,-32.9665
Copec ,-71.5498,-32.9995
Capducal,-71.5632,-33.019
Las Salinas (Pichilemu),-71.5824,-33.0248
Playa de Tunquen,-71.6553,-33.2854
Playa del Yeco,-71.6515,-33.3158
Algarrobo,-71.6575,-33.3459
Playa San Jeronimo,-71.6528,-33.3478
Playa de la Chepica,-71.6468,-33.4767
Playa El Ensueno,-71.603,-33.5396
Playa Chica Cartagena,-71.6066,-33.5482
Cartagena,-71.6094,-33.5502
Barrancas,-71.6241,-33.5828
Playa Llolleo,-71.625,-33.6028
Playa Sur,-71.6352,-33.6332
Playa de Santo Domingo,-71.6388,-33.6649
La Boquilla,-71.7646,-33.7631
Matanzas,-71.8788,-33.9609
Puertecillo,-71.998,-34.1247
Punta Topocalma,-72.0021,-34.1272
Pichilemu,-72.0253,-34.3877
Playa La Ballena,-72.0264,-34.3985
Infiernillo,-72.0298,-34.4001
Punta De Lobos,-72.0457,-34.4235
Playa La Trinchera,-72.186,-35.027
Playa La Isla,-72.2555,-35.1473
Matancilla,-72.3264,-35.1819
Playa Quivolgo,-72.4049,-35.2816
Piedra de la Iglesia,-72.434,-35.326
El Puerto,-72.4636,-35.3583
Pellines,-72.5061,-35.4742
Los Pellines,-72.5267,-35.4996
Chanco,-72.5709,-35.7379
Curanipe,-72.6377,-35.8416
Tregualemu,-72.7532,-35.9541
Pullay,-72.7799,-36.0127
Buchupureo,-72.8016,-36.0767
La Rinconada,-72.8183,-36.1794
Playa Monte del Zorro,-72.8375,-36.3284
Praia Mela,-72.8526,-36.3581
Huachipato,-73.1331,-36.7469
Desembocadura,-73.1757,-36.8096
Playa Sector El Piure,-73.6562,-37.2417
Cueva del Toro,-73.6451,-37.5834
"El Faro - Biobio, Chile",-73.6672,-37.5904
Punta Quidico,-73.4877,-38.2438
Tirua,-73.5057,-38.3397
Mehuín,-73.2243,-39.4386
Calfuco,-73.3933,-39.7928
Playa de Llagua,-73.7057,-41.7017
Playa Quilon,-74.316,-43.3024
Playa San Clemente,-56.7139,-36.3613
Playa Santa Teresita,-56.6894,-36.5197
Mar de Ajó,-56.6701,-36.7107
Pinamar,-56.8422,-37.1119
Bunge y El Mar,-56.851,-37.119
La Rambla,-56.862,-37.13
Zona Norte,-57.54,-37.97
Puerto Cardiel,-57.5403,-37.9767
La Pepita,-57.5386,-37.979
La Popular,-57.54,-37.9949
Varese,-57.528,-38.014
El Cabo Corrientes,-57.5261,-38.0147
Biologia,-57.5285,-38.0275
Playa Grande,-57.5267,-38.0311
Escollera Sur,-57.5164,-38.0402
Yacht ,-57.5283,-38.0321
Playa Waikiki,-57.536,-38.08
Mariano,-57.5362,-38.0841
Bahia Faro,-57.539,-38.086
Horizonte del Sol,-57.5413,-38.0951
Diva,-57.5419,-38.0988
La Serena,-57.566,-38.108
Honu Beach,-57.6111,-38.1467
La Paloma,-57.6296,-38.1688
Paradise,-57.6506,-38.1827
Las Cuevas (La Popular),-57.6931,-38.2101
Miramar,-57.83,-38.28
El Muelle,-57.834,-38.284
Quequen,-58.6811,-38.5733
La Helice,-58.683,-38.574
La Escollera,-58.6989,-38.5823
Karamawi,-58.7615,-38.5955
Balneario Orense,-59.7354,-38.81
Dunamar,-60.0893,-38.8623
Monte hermoso (el espigon),-61.3161,-38.9896
El Espigon,-63.0086,-41.1207
South Georgia,-36.7603,-54.4189
Playa Pascual,-56.4538,-34.7516
Playa Capurro,-56.2167,-34.8667
Playa Ramirez,-56.1702,-34.9162
Pocitos Beach,-56.1477,-34.9151
Playa del Buceo,-56.1201,-34.8992
Playa Malvin,-56.1076,-34.8972
Playa Verde,-56.0752,-34.898
Playa de Carrasco,-56.0428,-34.887
Playa Santa Rosa,-56.0162,-34.8752
Parque del Plata,-55.71,-34.768
Cuchilla Alta,-55.4986,-34.7971
Solis Grande,-55.3856,-34.8034
Playa San Francisco,-55.2643,-34.8954
Punta Colorada,-55.2546,-34.9043
Punta Negra,-55.225,-34.898
Playa de la Gruta,-55.0402,-34.9102
Playa de las Delicias,-54.956,-34.932
Playa Brava,-54.9348,-34.9567
Zorba,-54.9244,-34.9496
Los Dedos,-54.9345,-34.9582
El emir,-54.939,-34.963
Playa San Rafael,-54.9085,-34.9394
La Barra,-54.863,-34.92
La Posta del Cangrejo,-54.859,-34.9176
Manantiales,-54.826,-34.9096
Playa San Vicente,-54.7577,-34.8772
El Pepe,-54.6724,-34.8435
Playa Juanita,-54.6583,-34.8401
Jose Ignacio,-54.6324,-34.8431
Playa Garzon,-54.6189,-34.8276
Zanja honda,-54.183,-34.663
La aguada,-54.153,-34.643
El Barco,-54.122,-34.596
El Desplayado,-54.1204,-34.589
Playa San Antonio,-54.075,-34.5492
El Palenque,-54.048,-34.532
Playa Brisas,-54.014,-34.5106
Pinares,-53.9044,-34.4509
Los Palmares,-53.8775,-34.4388
Brisas del Polonio,-53.8501,-34.4245
Bajos Del Polonio,-53.7774,-34.3992
Playa de la Calavera,-53.7817,-34.3836
Barra de Valizas,-53.7897,-34.3357
Playa Aguas Dulces,-53.7778,-34.2763
Playa California,-53.7457,-34.2355
Playa de los Moros,-53.7261,-34.2128
Playa La Esmeralda,-53.6634,-34.1495
Playa de la Viuda,-53.5515,-34.0599
La Viuda,-53.5402,-34.0495
Playa del Rivero,-53.539,-34.0402
Playa Grande,-53.5418,-34.0289
Playa del Barco,-53.5339,-33.998
Playa de las Achiras,-53.5321,-33.9802
La Moza,-53.5293,-33.9751
Playa La Coronilla,-53.5079,-33.897
Barra del Chuy,-53.3663,-33.7464
Barra do Mampituba,-49.7111,-29.3247
Molhes,-49.712,-29.327
Praia Grande - Brazil,-49.7141,-29.3331
Ilha dos Lobos,-49.7041,-29.3486
Prainha - Brazil,-49.7247,-29.3446
Praia da Cal,-49.729,-29.352
Guarita,-49.733,-29.359
Itapeva,-49.7564,-29.3871
Capão da Canoa,-50.0135,-29.7681
Atlântida Pier,-50.0219,-29.7864
"Tramandai Pier, Northside",-50.127,-30.003
Tramandaí,-50.1267,-30.006
Malvina,-50.128,-30.008
Cidreira,-50.1881,-30.1502
Praia do Oceano,-52.0333,-32.0917
Molhe Leste,-52.077,-32.1469
Praia do Cassino,-52.145,-32.183
Cassino Beach,-52.1823,-32.207
Praia da Restinga,-48.0303,-25.2447
Praia Enseada da Baleia,-48.0486,-25.2614
Praia Deserta,-48.1588,-25.3703
Praia da Fortaleza,-48.3092,-25.5231
Praia do Farol,-48.2968,-25.5383
Praia do Limoeiro,-48.3256,-25.5308
Praia Grande,-48.2967,-25.5511
Praia do Miguel,-48.3008,-25.5594
Praia de Fora,-48.3057,-25.573
Praia do Leste,-48.3634,-25.5895
Pico do Calixto,-48.3724,-25.5933
Praia de Barrancos,-48.3978,-25.6086
Praia do Paraná,-48.4203,-25.6306
Praia Ipanema,-48.4431,-25.6611
Praia de Matinhos,-48.4942,-25.7422
Praia do Leste,-48.509,-25.7681
Praia da Barra do Sai-Mirim,-48.5992,-25.9884
Sumidouro,-48.553,-26.1675
Itaguacu,-48.5263,-26.1847
Ponta da Tartaruga,-48.4982,-26.2168
Prainha,-48.498,-26.231
Praia Grande,-48.502,-26.237
Praia Barra Velha,-48.6797,-26.6299
Praia Pedra Branca,-48.6869,-26.6809
Praia de Itajubá,-48.6815,-26.713
Praia de Piçarras,-48.6786,-26.739
Navegantes,-48.641,-26.898
Atalaia,-48.6397,-26.9151
Praia dos Amores,-48.6287,-26.9576
Praia do Buraco,-48.6278,-26.9682
Balneário Camboriú,-48.6331,-26.9771
Camboriu,-48.6303,-26.9875
Taquaras,-48.5806,-27.0078
Praia do Pinho,-48.576,-27.0202
Praia do Estaleiro,-48.5814,-27.0328
Praia do Estaleirinho,-48.589,-27.0464
Flamingo,-48.5943,-27.0635
Praia da Ilhota,-48.5944,-27.0753
Praia de Itapema,-48.6029,-27.1247
Praia Perequê,-48.5756,-27.1514
Praia das Bombas,-48.5078,-27.14
Quatro Ilhas,-48.4829,-27.1562
Praia do Mariscal,-48.4986,-27.1864
Palmas,-48.5395,-27.3236
Ponta das Canas,-48.4357,-27.3948
Praia Brava,-48.412,-27.3965
Ingleses,-48.3906,-27.4298
Santinho,-48.3727,-27.4584
Mocambique,-48.3922,-27.5184
Vermelho,-48.4215,-27.5316
Barra da Lagoa,-48.4243,-27.5727
Galhetas,-48.422,-27.5974
Praia Mole,-48.4314,-27.608
Joaquina,-48.4485,-27.6311
Campeche,-48.4776,-27.689
Campeche Rights,-48.482,-27.695
Morro das Pedras,-48.5017,-27.7178
Armacao,-48.5072,-27.7424
Matadeiro,-48.4993,-27.7512
Lagoinha do Leste,-48.485,-27.774
Praia dos Açores,-48.5217,-27.7833
Praia das Pacas,-48.5331,-27.7947
Praia do Saquinho,-48.5361,-27.8044
Naufragados,-48.5643,-27.8357
Praia do Canto,-48.6322,-27.7947
Praia da Pinheira,-48.602,-27.863
Ponta da Pinheira,-48.5764,-27.8781
Guarda do Embaú,-48.5848,-27.9078
Gamboa,-48.625,-27.959
Praia do Siriú,-48.6296,-27.9881
Garopaba,-48.6,-28.03
Silveira Garopaba,-48.6069,-28.0447
Ferrugem,-48.6239,-28.0792
Rosa Norte,-48.637,-28.124
Praia do Luz,-48.6451,-28.1468
Ribanceira,-48.6614,-28.1914
Praia do Porto Imbituba,-48.6632,-28.2202
Praia da Vila Imbituba,-48.6619,-28.2525
Itapiruba,-48.7078,-28.3423
Ravena,-48.7513,-28.4548
Laguna,-48.7641,-28.4734
Tereza,-48.7625,-28.525
Cardoso,-48.7983,-28.5855
Prainha do Farol de Santa Marta,-48.8165,-28.6019
Praia da Enseada,-48.6317,-27.7817
Praia do Aririu,-48.6397,-27.6792
Praia de Fora,-47.6781,-24.8403
Iguape,-47.5421,-24.7532
Praia do Una,-47.1387,-24.4889
Peruibe,-46.9789,-24.3244
Praia de Peruíbe,-46.9077,-24.2579
Praia dos Pescadores,-46.7989,-24.1949
Itanhaem,-46.7079,-24.1514
Mongagua,-46.6195,-24.0976
Praia Grande,-46.4383,-24.0285
Guilhermina,-46.4252,-24.0164
Boqueirão,-46.4131,-24.0152
Canto do Forte,-46.4054,-24.0164
Itaipu,-46.3868,-24.0195
Santos,-46.354,-24.015
Porta do Sol,-46.3733,-23.9837
Ilha Porchat,-46.3666,-23.9752
Itararé Beach,-46.3623,-23.9704
Canal One,-46.3522,-23.9724
Quebra Mar,-46.3475,-23.9728
José Menino Beach,-46.3424,-23.9702
Gonzaga,-46.3301,-23.974
Embare,-46.3177,-23.9809
Praia do Goes,-46.3149,-23.9986
Guaiuba,-46.2952,-24.0171
Praia da Ponta Grossa,-46.3145,-24.0248
Praia do Forte dos Andradas,-46.2855,-24.0257
Guaruja - Praia do Tombo,-46.2713,-24.0137
Praia do Forte dos Andradas,-46.2882,-24.0284
Ponta das Galhetas,-46.2668,-24.0098
Praia das Asturias,-46.266,-24.006
Pitangueiras,-46.2652,-24.0042
Monduba,-46.2596,-24.002
Morro do Maluf,-46.2516,-23.9976
Praia da Enseada,-46.2094,-23.9907
Praia do Mar Casado,-46.1848,-23.9686
Pernambuco,-46.1822,-23.9626
Pereque,-46.1788,-23.9276
Pinheiro,-46.1634,-23.9124
Sao Pedro,-46.1646,-23.9096
Praia do Iporanga,-46.1473,-23.8946
Praia Preta,-46.139,-23.8747
Praia Branca,-46.1325,-23.8654
Praia da Bertioga,-46.127,-23.847
Sao Lourenco,-46.0205,-23.8068
Itaguaré Beach,-45.9906,-23.7932
Itaguere,-45.9714,-23.787
Guaratuba,-45.9072,-23.7663
Praia da Boraceia,-45.8288,-23.7584
Juréia,-45.7886,-23.7658
Barra do Una,-45.7628,-23.7638
Praia do Juquei,-45.7454,-23.7681
Praia Preta,-45.7158,-23.773
